Id,AccountId,WhatId,ActivityDate,CreatedDate,Type,Subject,Status,Owner_Role__c,Is_Executive_Touch__c,Is_CSM_Touch__c,Days_Before_Renewal__c
00T000000000263,001000000000453,,2024-04-29,2024-04-24,Meeting,Product adoption review,Completed,SDR,false,false,633
00T000000000264,001000000001745,,2024-11-13,2024-11-08,Meeting,Support check-in,Completed,Support,false,false,168
00T000000000265,001000000001247,,2024-11-19,2024-11-15,Call,Renewal planning,Completed,CSM,false,false,474
00T000000000266,001000000004737,,2025-06-22,2025-06-21,Meeting,Customer follow-up,Open,Support,false,false,134
00T000000000267,001000000003043,,2025-09-29,2025-09-28,Email,Product adoption review,Completed,CSM,false,true,-96
00T000000000268,001000000000020,,2025-04-03,2025-03-31,Renewal Review,Product adoption review,Completed,CSM,false,true,43
00T000000000269,001000000003013,,2024-01-19,2024-01-14,Email,Support check-in,Completed,Support,false,false,516
00T000000000270,001000000002589,,2025-01-29,2025-01-24,Call,Support check-in,Completed,SDR,false,false,356
00T000000000271,001000000000212,,2024-03-19,2024-03-14,Call,Renewal planning,Completed,Support,false,false,481
00T000000000272,001000000000662,,2024-07-22,2024-07-21,Meeting,Support check-in,Completed,SDR,false,false,311
00T000000000273,001000000001949,,2024-09-30,2024-09-29,Renewal Review,Renewal planning,Completed,CSM,false,false,474
00T000000000274,001000000003786,,2024-12-24,2024-12-24,QBR,Support check-in,Open,CSM,false,true,257
00T000000000275,001000000002154,,2024-11-12,2024-11-07,Call,Renewal planning,Completed,AE,false,false,235
00T000000000276,001000000000961,,2024-01-15,2024-01-15,Meeting,Product adoption review,Completed,CSM,false,true,535
00T000000000277,001000000002737,,2025-01-27,2025-01-24,Call,Support check-in,Completed,AE,false,false,377
00T000000000278,001000000001684,,2024-02-01,2024-01-28,Call,Support check-in,Completed,CSM,false,true,629
00T000000000279,001000000002120,,2024-01-10,2024-01-08,Renewal Review,Support check-in,Completed,Support,true,false,620
00T000000000280,001000000001852,,2024-09-02,2024-08-30,Call,Renewal planning,Completed,Support,false,false,264
00T000000000281,001000000004009,,2025-07-31,2025-07-27,Meeting,Product adoption review,Completed,SDR,false,false,139
00T000000000282,001000000002748,,2024-12-08,2024-12-05,Meeting,Product adoption review,Completed,SDR,false,false,222
00T000000000283,001000000001298,,2024-07-25,2024-07-20,QBR,Renewal planning,Completed,AE,false,false,542
00T000000000284,001000000004745,,2024-06-16,2024-06-11,QBR,Customer follow-up,Completed,Support,false,false,367
00T000000000285,001000000004178,,2024-09-13,2024-09-12,QBR,Support check-in,Completed,Support,false,false,479
00T000000000286,001000000003159,,2024-06-27,2024-06-25,Renewal Review,Renewal planning,Completed,CSM,false,true,372
00T000000000287,001000000001911,,2025-08-04,2025-07-30,QBR,Product adoption review,Completed,SDR,false,false,-24
00T000000000288,001000000001005,,2024-12-14,2024-12-10,Call,Support check-in,Completed,SDR,false,false,434
00T000000000289,001000000000729,,2024-06-01,2024-05-27,Email,Customer follow-up,Completed,SDR,false,false,341
00T000000000290,001000000004219,,2025-03-24,2025-03-24,Meeting,Product adoption review,Completed,AE,false,false,347
00T000000000291,001000000000520,,2025-05-10,2025-05-07,Renewal Review,Renewal planning,Completed,AE,false,false,267
00T000000000292,001000000004445,,2024-12-07,2024-12-06,QBR,Customer follow-up,Open,SDR,false,false,446
00T000000000293,001000000002958,,2025-03-10,2025-03-07,QBR,Customer follow-up,Open,SDR,false,false,278
00T000000000294,001000000000952,,2024-07-09,2024-07-09,Renewal Review,Product adoption review,Open,CSM,false,false,437
00T000000000295,001000000004634,,2024-05-25,2024-05-25,Email,Support check-in,Completed,Support,false,false,466
00T000000000296,001000000004810,,2025-04-22,2025-04-17,Call,Product adoption review,Completed,Support,false,false,292
00T000000000297,001000000001205,,2024-12-30,2024-12-27,Renewal Review,Customer follow-up,Completed,AE,false,false,237
00T000000000298,001000000000815,,2025-09-01,2025-08-30,Email,Support check-in,Completed,AE,false,false,-12
00T000000000299,001000000002168,,2025-07-01,2025-07-01,Email,Renewal planning,Open,SDR,false,false,205
00T000000000300,001000000004413,,2025-06-19,2025-06-17,Meeting,Support check-in,Completed,Support,false,false,-70
00T000000000301,001000000002294,,2025-06-15,2025-06-15,Email,Product adoption review,Completed,AE,false,false,283
00T000000000302,001000000002815,,2024-05-18,2024-05-15,Meeting,Product adoption review,Open,SDR,false,false,659
00T000000000303,001000000003421,,2024-10-05,2024-10-02,Meeting,Renewal planning,Completed,SDR,false,false,408
00T000000000304,001000000001304,,2024-02-10,2024-02-05,Renewal Review,Renewal planning,Completed,Support,true,false,422
00T000000000305,001000000003764,,2025-01-12,2025-01-12,Call,Renewal planning,Completed,AE,false,false,355
00T000000000306,001000000001363,,2025-06-17,2025-06-15,Meeting,Customer follow-up,Completed,Support,false,false,106
00T000000000307,001000000003724,,2025-04-27,2025-04-23,Email,Renewal planning,Completed,SDR,false,false,100
00T000000000308,001000000000124,,2025-04-22,2025-04-19,Meeting,Support check-in,Open,SDR,false,false,303
00T000000000309,001000000002775,,2024-06-07,2024-06-05,Renewal Review,Renewal planning,Completed,CSM,false,false,639
00T000000000310,001000000001013,,2025-08-29,2025-08-28,Email,Product adoption review,Completed,Support,false,false,154
00T000000000311,001000000001933,,2025-05-17,2025-05-16,Call,Customer follow-up,Completed,AE,false,false,-18
00T000000000312,001000000001426,,2024-01-10,2024-01-09,QBR,Support check-in,Completed,SDR,false,false,601
00T000000000313,001000000001724,,2024-10-06,2024-10-04,Renewal Review,Support check-in,Completed,AE,false,false,466
00T000000000314,001000000002046,,2024-11-10,2024-11-06,QBR,Renewal planning,Completed,AE,false,false,145
00T000000000315,001000000003611,,2025-04-15,2025-04-14,Renewal Review,Renewal planning,Open,Support,true,false,317
00T000000000316,001000000004411,,2024-05-21,2024-05-18,QBR,Renewal planning,Completed,Support,false,false,621
00T000000000317,001000000000676,,2025-06-05,2025-06-02,Email,Renewal planning,Completed,SDR,false,false,48
00T000000000318,001000000004909,,2025-09-28,2025-09-23,Email,Support check-in,Completed,SDR,false,false,71
00T000000000319,001000000004873,,2024-05-22,2024-05-20,Email,Product adoption review,Completed,CSM,false,true,478
00T000000000320,001000000003505,,2024-12-25,2024-12-23,Call,Support check-in,Completed,SDR,false,false,377
00T000000000321,001000000001587,,2024-06-24,2024-06-19,Email,Customer follow-up,Completed,SDR,false,false,593
00T000000000322,001000000002827,,2025-07-13,2025-07-09,Call,Renewal planning,Completed,Support,true,false,34
00T000000000323,001000000004143,,2025-02-05,2025-02-02,QBR,Renewal planning,Completed,AE,true,false,90
00T000000000324,001000000000303,,2024-12-04,2024-11-29,Email,Support check-in,Completed,Support,false,false,285
00T000000000325,001000000001029,,2024-05-11,2024-05-06,QBR,Customer follow-up,Completed,SDR,true,false,376
00T000000000326,001000000001937,,2024-01-15,2024-01-10,QBR,Customer follow-up,Completed,AE,false,false,488
00T000000000327,001000000000988,,2025-07-19,2025-07-19,QBR,Renewal planning,Completed,Support,false,false,169
00T000000000328,001000000000500,,2025-02-09,2025-02-06,QBR,Product adoption review,Completed,CSM,false,false,294
00T000000000329,001000000003608,,2025-02-05,2025-02-04,Meeting,Product adoption review,Completed,SDR,false,false,193
00T000000000330,001000000002038,,2024-02-26,2024-02-24,Renewal Review,Product adoption review,Completed,AE,false,false,681
00T000000000331,001000000001300,,2024-10-19,2024-10-14,QBR,Customer follow-up,Completed,CSM,false,true,245
00T000000000332,001000000003512,,2025-08-19,2025-08-17,Meeting,Support check-in,Completed,SDR,false,false,-38
00T000000000333,001000000003984,,2024-08-26,2024-08-26,QBR,Renewal planning,Completed,SDR,false,false,383
00T000000000334,001000000004086,,2024-12-26,2024-12-25,QBR,Renewal planning,Completed,Support,false,false,224
00T000000000335,001000000004073,,2024-12-27,2024-12-24,Email,Product adoption review,Completed,Support,true,false,207
00T000000000336,001000000000496,,2025-05-28,2025-05-25,Meeting,Product adoption review,Completed,Support,false,false,186
00T000000000337,001000000004345,,2024-06-23,2024-06-20,Email,Customer follow-up,Completed,SDR,true,false,400
00T000000000338,001000000004261,,2024-12-26,2024-12-21,Renewal Review,Renewal planning,Completed,Support,false,false,365
00T000000000339,001000000000739,,2025-02-13,2025-02-11,QBR,Support check-in,Completed,Support,false,false,183
00T000000000340,001000000004199,,2025-06-30,2025-06-26,Call,Renewal planning,Completed,CSM,false,true,59
00T000000000341,001000000001175,,2024-07-19,2024-07-19,Renewal Review,Product adoption review,Completed,SDR,false,false,571
00T000000000342,001000000004953,,2024-04-14,2024-04-14,QBR,Support check-in,Open,SDR,false,false,535
00T000000000343,001000000004703,,2024-07-16,2024-07-15,Call,Renewal planning,Completed,Support,false,false,498
00T000000000344,001000000000189,,2024-07-12,2024-07-08,Email,Support check-in,Completed,CSM,false,true,486
00T000000000345,001000000002574,,2025-05-15,2025-05-12,QBR,Product adoption review,Completed,AE,false,false,-40
00T000000000346,001000000004836,,2025-01-16,2025-01-12,Call,Product adoption review,Completed,CSM,false,true,397
00T000000000347,001000000000266,,2024-09-19,2024-09-14,QBR,Product adoption review,Completed,Support,false,false,558
00T000000000348,001000000002763,,2025-07-06,2025-07-06,Call,Renewal planning,Completed,AE,false,false,222
00T000000000349,001000000004869,,2025-04-07,2025-04-07,Call,Renewal planning,Completed,Support,false,false,244
00T000000000350,001000000002053,,2025-01-16,2025-01-16,Email,Renewal planning,Completed,AE,false,false,256
00T000000000351,001000000000687,,2024-04-18,2024-04-13,Meeting,Renewal planning,Completed,Support,false,false,361
00T000000000352,001000000004700,,2025-01-31,2025-01-26,QBR,Support check-in,Completed,Support,false,false,298
00T000000000353,001000000001846,,2025-06-09,2025-06-09,Call,Renewal planning,Completed,SDR,false,false,234
00T000000000354,001000000001947,,2024-04-21,2024-04-17,QBR,Support check-in,Completed,Support,false,false,495
00T000000000355,001000000000201,,2024-01-04,2023-12-30,Call,Customer follow-up,Completed,CSM,false,true,573
00T000000000356,001000000002489,,2024-09-12,2024-09-12,QBR,Renewal planning,Completed,AE,false,false,371
00T000000000357,001000000000202,,2025-04-15,2025-04-10,Meeting,Product adoption review,Completed,CSM,false,true,347
00T000000000358,001000000003548,,2024-03-30,2024-03-25,Call,Support check-in,Completed,SDR,false,false,381
00T000000000359,001000000000512,,2025-08-22,2025-08-20,Renewal Review,Customer follow-up,Open,Support,false,false,219
00T000000000360,001000000000448,,2025-03-14,2025-03-10,Call,Product adoption review,Completed,Support,false,false,45
00T000000000361,001000000000599,,2024-10-07,2024-10-07,QBR,Customer follow-up,Open,SDR,true,false,504
00T000000000362,001000000003161,,2025-07-25,2025-07-24,Meeting,Renewal planning,Completed,Support,true,false,8
00T000000000363,001000000004114,,2025-01-17,2025-01-14,Renewal Review,Product adoption review,Completed,Support,false,false,306
00T000000000364,001000000002077,,2025-04-16,2025-04-16,QBR,Support check-in,Completed,AE,false,false,225
00T000000000365,001000000001138,,2024-06-07,2024-06-07,Meeting,Customer follow-up,Completed,AE,false,false,406
00T000000000366,001000000003663,,2025-02-02,2025-01-29,QBR,Renewal planning,Completed,CSM,false,true,298
00T000000000367,001000000004343,,2024-12-03,2024-12-03,QBR,Product adoption review,Completed,CSM,false,true,237
00T000000000368,001000000000270,,2024-12-06,2024-12-06,Renewal Review,Customer follow-up,Completed,CSM,false,true,417
00T000000000369,001000000001075,,2025-09-19,2025-09-14,Call,Renewal planning,Completed,Support,false,false,127
00T000000000370,001000000003572,,2024-01-15,2024-01-10,Meeting,Support check-in,Completed,Support,false,false,485
00T000000000371,001000000001892,,2025-08-08,2025-08-05,Meeting,Renewal planning,Completed,Support,false,false,-26
00T000000000372,001000000004482,,2025-01-27,2025-01-22,QBR,Renewal planning,Completed,AE,false,false,160
00T000000000373,001000000002473,,2025-06-13,2025-06-11,Email,Support check-in,Completed,AE,false,false,-26
00T000000000374,001000000001956,,2024-11-01,2024-11-01,Meeting,Product adoption review,Completed,CSM,true,false,344
00T000000000375,001000000003632,,2024-09-24,2024-09-24,Email,Support check-in,Completed,Support,false,false,194
00T000000000376,001000000004336,,2024-02-21,2024-02-19,Call,Customer follow-up,Completed,AE,false,false,468
00T000000000377,001000000003838,,2024-07-14,2024-07-12,Renewal Review,Product adoption review,Completed,SDR,false,false,531
00T000000000378,001000000001295,,2025-05-04,2025-05-01,Meeting,Support check-in,Completed,CSM,false,true,273
00T000000000379,001000000004780,,2025-04-07,2025-04-05,Call,Renewal planning,Completed,AE,false,false,237
00T000000000380,001000000004829,,2025-08-15,2025-08-15,QBR,Customer follow-up,Completed,CSM,false,false,-129
00T000000000381,001000000001683,,2025-06-13,2025-06-10,Renewal Review,Product adoption review,Completed,SDR,false,false,4
00T000000000382,001000000004623,,2024-08-02,2024-07-30,Renewal Review,Support check-in,Completed,SDR,false,false,266
00T000000000383,001000000002148,,2025-09-12,2025-09-07,Meeting,Renewal planning,Open,AE,false,false,37
00T000000000384,001000000002297,,2024-05-21,2024-05-16,QBR,Customer follow-up,Completed,Support,false,false,610
00T000000000385,001000000003957,,2024-06-03,2024-06-01,Renewal Review,Renewal planning,Completed,CSM,false,true,324
00T000000000386,001000000003236,,2025-02-08,2025-02-04,QBR,Product adoption review,Completed,Support,false,false,91
00T000000000387,001000000001028,,2024-09-19,2024-09-15,Call,Renewal planning,Completed,Support,false,false,432
00T000000000388,001000000004785,,2024-10-05,2024-10-02,Call,Renewal planning,Completed,CSM,true,true,458
00T000000000389,001000000002372,,2025-07-04,2025-07-01,Renewal Review,Support check-in,Completed,CSM,false,false,237
00T000000000390,001000000001065,,2024-02-28,2024-02-26,Email,Customer follow-up,Completed,CSM,false,false,727
00T000000000391,001000000002260,,2025-08-04,2025-07-31,Call,Customer follow-up,Open,CSM,false,true,-71
00T000000000392,001000000002508,,2024-04-19,2024-04-14,Meeting,Customer follow-up,Completed,AE,false,false,440
00T000000000393,001000000003783,,2025-08-02,2025-07-29,Email,Support check-in,Completed,SDR,false,false,119
00T000000000394,001000000000364,,2024-06-03,2024-06-01,QBR,Renewal planning,Completed,AE,false,false,535
00T000000000395,001000000004648,,2025-01-13,2025-01-10,QBR,Renewal planning,Completed,SDR,false,false,427
00T000000000396,001000000001636,,2024-04-26,2024-04-26,Renewal Review,Renewal planning,Completed,CSM,false,true,668
00T000000000397,001000000002018,,2024-12-11,2024-12-07,Meeting,Support check-in,Completed,AE,false,false,460
00T000000000398,001000000002115,,2025-05-05,2025-04-30,QBR,Customer follow-up,Completed,SDR,false,false,98
00T000000000399,001000000000851,,2024-06-15,2024-06-14,Call,Product adoption review,Open,Support,false,false,459
00T000000000400,001000000004158,,2025-06-29,2025-06-25,Meeting,Product adoption review,Completed,CSM,true,false,100
