Id,AccountId,CreatedDate,ClosedDate,Status,Priority,Severity__c,Type,Resolution_Hours__c,Is_Escalated,Customer_Sentiment__c
500000000000324,001000000000324,2025-04-19,,Working,High,Sev2,How-to,,true,Neutral
500000000000325,001000000000325,2025-04-14,,Working,High,Sev1,Bug,,true,Neutral
500000000000326,001000000000326,2025-04-13,,New,High,Sev2,Billing,,true,Negative
500000000000327,001000000000327,2025-04-19,,Working,Critical,Sev2,Billing,,true,Neutral
500000000000328,001000000000328,2025-04-27,,Working,Critical,Sev1,Billing,,true,Negative
500000000000329,001000000000329,2025-05-24,,Escalated,High,Sev2,Integration,,true,Negative
500000000000330,001000000000330,2025-06-13,,Working,High,Sev2,Integration,,true,Neutral
500000000000331,001000000000331,2025-06-10,,Working,Critical,Sev2,Integration,,true,Negative
500000000000332,001000000000332,2025-05-30,,New,Critical,Sev1,How-to,,true,Neutral
500000000000333,001000000000333,2025-05-18,,New,Critical,Sev2,Billing,,true,Negative
500000000000334,001000000000334,2025-06-09,,New,Critical,Sev2,Billing,,true,Neutral
500000000000335,001000000000335,2025-06-04,,Escalated,Critical,Sev2,Performance,,true,Neutral
500000000000336,001000000000336,2025-06-01,,Escalated,High,Sev2,Integration,,true,Neutral
500000000000337,001000000000337,2025-05-22,,Escalated,High,Sev2,Billing,,true,Neutral
500000000000338,001000000000338,2025-05-06,,New,Critical,Sev2,How-to,,true,Neutral
500000000000339,001000000000339,2025-06-19,,Escalated,High,Sev1,Performance,,true,Negative
500000000000340,001000000000340,2025-06-03,,Escalated,High,Sev1,Bug,,true,Negative
500000000000341,001000000000341,2025-06-30,,New,High,Sev2,Bug,,true,Negative
500000000000342,001000000000342,2025-06-28,,New,High,Sev1,How-to,,true,Negative
500000000000343,001000000000343,2025-04-13,,Escalated,Critical,Sev1,How-to,,true,Negative
500000000000344,001000000000344,2025-05-18,,Working,Critical,Sev1,Performance,,true,Negative
500000000000345,001000000000345,2025-05-26,,Working,Critical,Sev2,Billing,,true,Neutral
500000000000346,001000000000346,2025-04-25,,New,High,Sev2,Integration,,true,Negative
500000000000347,001000000000347,2025-04-04,,Escalated,High,Sev2,How-to,,true,Negative
500000000000348,001000000000348,2025-05-26,,Escalated,Critical,Sev2,Billing,,true,Negative
500000000000349,001000000000349,2025-06-29,,Working,Critical,Sev1,Bug,,true,Negative
500000000000350,001000000000350,2025-05-22,,Working,Critical,Sev2,Integration,,true,Negative
500000000000351,001000000001600,2025-06-18,,New,High,Sev2,Bug,,true,Neutral
500000000000352,001000000001601,2025-05-30,,Escalated,Critical,Sev2,Integration,,true,Neutral
500000000000353,001000000001602,2025-04-04,,Escalated,Critical,Sev2,Billing,,true,Negative
500000000000354,001000000001603,2025-06-15,,New,High,Sev2,Bug,,true,Neutral
500000000000355,001000000001604,2025-04-25,,Working,High,Sev2,Bug,,true,Negative
500000000000356,001000000001605,2025-04-20,,New,Critical,Sev1,Billing,,true,Neutral
500000000000357,001000000001606,2025-06-05,,Working,Critical,Sev2,How-to,,true,Negative
500000000000358,001000000001607,2025-04-04,,Escalated,Critical,Sev1,How-to,,true,Neutral
500000000000359,001000000001608,2025-04-27,,Working,Critical,Sev2,Bug,,true,Neutral
500000000000360,001000000001609,2025-04-21,,Escalated,Critical,Sev2,Bug,,true,Neutral
500000000000361,001000000001610,2025-06-25,,Working,Critical,Sev2,Bug,,true,Negative
500000000000362,001000000001611,2025-04-10,,Working,High,Sev2,Performance,,true,Neutral
500000000000363,001000000001612,2025-04-06,,Working,High,Sev1,Performance,,true,Negative
500000000000364,001000000001613,2025-06-08,,Escalated,High,Sev2,Performance,,true,Neutral
500000000000365,001000000001614,2025-06-23,,New,High,Sev2,How-to,,true,Neutral
500000000000366,001000000001615,2025-06-24,,New,Critical,Sev2,Bug,,true,Neutral
500000000000367,001000000001616,2025-05-10,,Escalated,High,Sev1,Billing,,true,Neutral
500000000000368,001000000001617,2025-06-20,,Escalated,Critical,Sev1,How-to,,true,Neutral
500000000000369,001000000001618,2025-04-03,,New,Critical,Sev1,Bug,,true,Neutral
500000000000370,001000000001619,2025-04-22,,Working,High,Sev2,How-to,,true,Negative
500000000000371,001000000001620,2025-06-06,,Working,Critical,Sev2,Bug,,true,Negative
500000000000372,001000000001621,2025-06-20,,New,High,Sev2,How-to,,true,Neutral
500000000000373,001000000001622,2025-05-02,,Working,High,Sev2,Performance,,true,Neutral
500000000000374,001000000001623,2025-06-13,,Escalated,High,Sev1,How-to,,true,Negative
500000000000375,001000000001624,2025-05-21,,New,Critical,Sev1,Integration,,true,Negative
500000000000376,001000000001625,2025-06-19,,Working,High,Sev1,Bug,,true,Neutral
500000000000377,001000000001626,2025-04-29,,New,High,Sev1,Integration,,true,Negative
500000000000378,001000000001627,2025-04-05,,Escalated,Critical,Sev2,Bug,,true,Neutral
500000000000379,001000000001628,2025-04-08,,New,High,Sev2,Performance,,true,Negative
500000000000380,001000000001629,2025-05-21,,New,High,Sev2,Performance,,true,Negative
500000000000381,001000000001630,2025-06-21,,Working,Critical,Sev1,Performance,,true,Neutral
500000000000382,001000000001631,2025-04-28,,Working,High,Sev2,Integration,,true,Negative
500000000000383,001000000001632,2025-06-30,,Working,High,Sev1,Integration,,true,Negative
500000000000384,001000000001633,2025-05-10,,Working,High,Sev2,Performance,,true,Negative
500000000000385,001000000001634,2025-05-31,,New,High,Sev1,How-to,,true,Negative
500000000000386,001000000001635,2025-05-25,,Escalated,High,Sev1,Integration,,true,Neutral
500000000000387,001000000001636,2025-06-23,,Escalated,High,Sev2,Billing,,true,Negative
500000000000388,001000000001637,2025-06-01,,Escalated,High,Sev1,Integration,,true,Neutral
500000000000389,001000000001638,2025-04-10,,Escalated,Critical,Sev1,Billing,,true,Negative
500000000000390,001000000001639,2025-04-19,,Escalated,High,Sev2,How-to,,true,Neutral
500000000000391,001000000001640,2025-05-04,,Working,High,Sev2,How-to,,true,Neutral
500000000000392,001000000001641,2025-05-08,,Working,Critical,Sev2,How-to,,true,Negative
500000000000393,001000000001642,2025-04-01,,Escalated,High,Sev1,Performance,,true,Negative
500000000000394,001000000001643,2025-04-27,,Working,High,Sev2,How-to,,true,Neutral
500000000000395,001000000001644,2025-06-08,,Working,High,Sev2,Bug,,true,Neutral
500000000000396,001000000001645,2025-04-30,,Working,Critical,Sev2,How-to,,true,Neutral
500000000000397,001000000001646,2025-04-30,,Escalated,High,Sev1,Bug,,true,Neutral
500000000000398,001000000001647,2025-05-29,,New,Critical,Sev1,Bug,,true,Neutral
500000000000399,001000000001648,2025-04-07,,Working,High,Sev2,How-to,,true,Neutral
500000000000400,001000000001649,2025-06-22,,Working,High,Sev2,How-to,,true,Neutral
500000000000401,001000000001650,2025-04-04,,Working,Critical,Sev1,Integration,,true,Negative
500000000000402,001000000001651,2025-06-11,,Working,High,Sev2,Billing,,true,Neutral
500000000000403,001000000001652,2025-05-17,,New,High,Sev1,Integration,,true,Neutral
500000000000404,001000000001653,2025-05-09,,Working,Critical,Sev1,Bug,,true,Neutral
500000000000405,001000000001654,2025-06-01,,Working,High,Sev2,Bug,,true,Neutral
500000000000406,001000000001655,2025-06-30,,New,Critical,Sev2,How-to,,true,Negative
500000000000407,001000000001656,2025-04-20,,Escalated,High,Sev1,Billing,,true,Neutral
500000000000408,001000000001657,2025-04-03,,Working,Critical,Sev2,Performance,,true,Neutral
500000000000409,001000000001658,2025-04-29,,New,High,Sev2,How-to,,true,Neutral
500000000000410,001000000001659,2025-04-26,,Working,Critical,Sev2,Integration,,true,Negative
500000000000411,001000000001660,2025-05-24,,Escalated,Critical,Sev2,Billing,,true,Neutral
500000000000412,001000000001661,2025-04-22,,Escalated,High,Sev1,Bug,,true,Neutral
500000000000413,001000000001662,2025-04-08,,Working,Critical,Sev2,Bug,,true,Negative
500000000000414,001000000001663,2025-04-05,,New,High,Sev1,How-to,,true,Neutral
500000000000415,001000000001664,2025-04-20,,New,Critical,Sev1,How-to,,true,Negative
500000000000416,001000000001665,2025-05-20,,New,Critical,Sev2,Integration,,true,Negative
500000000000417,001000000001666,2025-06-17,,New,Critical,Sev1,Integration,,true,Negative
500000000000418,001000000001667,2025-04-04,,Escalated,High,Sev1,Billing,,true,Neutral
500000000000419,001000000001668,2025-05-17,,Escalated,High,Sev1,Performance,,true,Negative
500000000000420,001000000001669,2025-06-18,,New,High,Sev1,Performance,,true,Negative
500000000000421,001000000001670,2025-05-01,,Working,Critical,Sev1,Integration,,true,Neutral
500000000000422,001000000001671,2025-04-14,,Working,High,Sev2,Integration,,true,Negative
500000000000423,001000000001672,2025-06-12,,New,High,Sev1,How-to,,true,Negative
500000000000424,001000000001673,2025-06-01,,Working,High,Sev1,Integration,,true,Negative
500000000000425,001000000001674,2025-04-10,,Escalated,Critical,Sev2,Integration,,true,Neutral
500000000000426,001000000001675,2025-05-21,,Working,Critical,Sev1,Integration,,true,Negative
500000000000427,001000000001676,2025-04-25,,Escalated,Critical,Sev2,How-to,,true,Negative
500000000000428,001000000001677,2025-05-31,,Escalated,High,Sev2,Billing,,true,Negative
500000000000429,001000000001678,2025-06-09,,New,Critical,Sev2,How-to,,true,Neutral
500000000000430,001000000001679,2025-04-04,,Escalated,Critical,Sev1,Billing,,true,Negative
500000000000431,001000000001680,2025-05-28,,New,Critical,Sev2,Billing,,true,Negative
500000000000432,001000000001681,2025-04-23,,New,High,Sev1,How-to,,true,Neutral
500000000000433,001000000001682,2025-05-28,,Working,High,Sev1,Performance,,true,Neutral
500000000000434,001000000001683,2025-06-25,,Working,High,Sev1,Bug,,true,Negative
500000000000435,001000000001684,2025-06-06,,New,Critical,Sev2,Performance,,true,Neutral
500000000000436,001000000001685,2025-04-09,,New,High,Sev2,Billing,,true,Neutral
500000000000437,001000000001686,2025-05-23,,Working,Critical,Sev1,How-to,,true,Negative
500000000000438,001000000001687,2025-04-04,,Working,Critical,Sev2,Bug,,true,Negative
500000000000439,001000000001688,2025-05-11,,Escalated,Critical,Sev1,Billing,,true,Negative
500000000000440,001000000001689,2025-05-20,,Escalated,Critical,Sev1,How-to,,true,Neutral
500000000000441,001000000001690,2025-05-13,,Working,High,Sev2,How-to,,true,Neutral
500000000000442,001000000001691,2025-04-10,,Escalated,Critical,Sev1,How-to,,true,Neutral
500000000000443,001000000001692,2025-04-05,,New,High,Sev2,How-to,,true,Neutral
500000000000444,001000000001693,2025-06-05,,Escalated,Critical,Sev1,Bug,,true,Negative
500000000000445,001000000001694,2025-06-01,,Escalated,High,Sev2,How-to,,true,Negative
500000000000446,001000000001695,2025-06-08,,New,Critical,Sev1,How-to,,true,Negative
500000000000447,001000000001696,2025-04-25,,Escalated,High,Sev1,Performance,,true,Neutral
500000000000448,001000000001697,2025-05-22,,Working,Critical,Sev2,Bug,,true,Negative
500000000000449,001000000001698,2025-05-02,,Escalated,Critical,Sev1,Performance,,true,Negative
500000000000450,001000000001699,2025-04-03,,Working,Critical,Sev2,Performance,,true,Neutral
500000000000451,001000000001700,2025-06-15,,Working,High,Sev2,How-to,,true,Negative
500000000000452,001000000001701,2025-06-12,,Escalated,Critical,Sev1,Bug,,true,Neutral
500000000000453,001000000001702,2025-06-30,,Escalated,Critical,Sev1,Performance,,true,Negative
500000000000454,001000000001703,2025-04-17,,Working,Critical,Sev1,Bug,,true,Negative
500000000000455,001000000001704,2025-04-05,,Escalated,High,Sev2,Integration,,true,Negative
500000000000456,001000000001705,2025-06-09,,Escalated,High,Sev1,Integration,,true,Neutral
500000000000457,001000000001706,2025-05-14,,Escalated,High,Sev2,Performance,,true,Negative
500000000000458,001000000001707,2025-05-29,,New,High,Sev2,How-to,,true,Negative
500000000000459,001000000001708,2025-04-07,,Working,Critical,Sev2,How-to,,true,Negative
500000000000460,001000000001709,2025-04-24,,Escalated,High,Sev2,Billing,,true,Neutral
500000000000461,001000000001710,2025-05-12,,New,Critical,Sev1,How-to,,true,Neutral
500000000000462,001000000001711,2025-06-24,,New,Critical,Sev1,Integration,,true,Neutral
500000000000463,001000000001712,2025-05-17,,Escalated,Critical,Sev2,Integration,,true,Negative
500000000000464,001000000001713,2025-05-30,,New,High,Sev2,Performance,,true,Neutral
500000000000465,001000000001714,2025-06-29,,New,High,Sev1,Bug,,true,Neutral
500000000000466,001000000001715,2025-06-20,,Working,High,Sev1,Integration,,true,Negative
500000000000467,001000000001716,2025-04-22,,Working,Critical,Sev2,Integration,,true,Negative
500000000000468,001000000001717,2025-05-11,,Working,Critical,Sev1,Integration,,true,Neutral
500000000000469,001000000001718,2025-04-26,,Escalated,Critical,Sev1,Integration,,true,Neutral
500000000000470,001000000001719,2025-04-09,,New,Critical,Sev1,Performance,,true,Negative
500000000000471,001000000001720,2025-04-18,,Escalated,Critical,Sev2,Integration,,true,Negative
500000000000472,001000000001721,2025-05-27,,Escalated,Critical,Sev1,Performance,,true,Negative
500000000000473,001000000001722,2025-04-23,,New,High,Sev1,How-to,,true,Neutral
500000000000474,001000000001723,2025-06-22,,Escalated,High,Sev2,Bug,,true,Neutral
500000000000475,001000000001724,2025-05-12,,New,High,Sev2,Integration,,true,Negative
500000000000476,001000000001725,2025-04-05,,New,Critical,Sev1,Integration,,true,Negative
500000000000477,001000000001726,2025-04-09,,Escalated,High,Sev2,Bug,,true,Negative
500000000000478,001000000001727,2025-05-28,,Working,Critical,Sev1,How-to,,true,Negative
500000000000479,001000000001728,2025-04-21,,Working,High,Sev2,Performance,,true,Negative
500000000000480,001000000001729,2025-06-06,,Escalated,High,Sev2,Billing,,true,Neutral
500000000000481,001000000001730,2025-06-12,,Working,High,Sev2,How-to,,true,Neutral
500000000000482,001000000001731,2025-05-23,,New,Critical,Sev1,How-to,,true,Neutral
500000000000483,001000000001732,2025-04-22,,Escalated,High,Sev2,How-to,,true,Neutral
500000000000484,001000000001733,2025-05-28,,Working,Critical,Sev1,Bug,,true,Negative
500000000000485,001000000001734,2025-05-27,,Escalated,High,Sev2,Integration,,true,Neutral
500000000000486,001000000001735,2025-05-23,,New,Critical,Sev1,Billing,,true,Neutral
500000000000487,001000000001736,2025-06-01,,Working,High,Sev2,How-to,,true,Neutral
500000000000488,001000000001737,2025-04-18,,New,High,Sev2,How-to,,true,Negative
500000000000489,001000000001738,2025-05-12,,Escalated,Critical,Sev2,Billing,,true,Neutral
500000000000490,001000000001739,2025-06-23,,Escalated,High,Sev1,Performance,,true,Negative
500000000000491,001000000001740,2025-06-15,,Working,Critical,Sev2,How-to,,true,Negative
500000000000492,001000000001741,2025-04-04,,Working,Critical,Sev1,Bug,,true,Negative
500000000000493,001000000001742,2025-04-12,,New,High,Sev2,Billing,,true,Neutral
500000000000494,001000000001743,2025-04-10,,Working,Critical,Sev2,Billing,,true,Neutral
500000000000495,001000000001744,2025-06-12,,Working,High,Sev1,Performance,,true,Negative
500000000000496,001000000001745,2025-06-20,,Escalated,Critical,Sev1,Integration,,true,Negative
500000000000497,001000000001746,2025-06-25,,Working,Critical,Sev2,Integration,,true,Negative
500000000000498,001000000001747,2025-05-04,,New,Critical,Sev1,Billing,,true,Negative
500000000000499,001000000001748,2025-04-07,,Working,Critical,Sev1,How-to,,true,Neutral
500000000000500,001000000001749,2025-05-07,,New,Critical,Sev1,How-to,,true,Neutral
500000000000501,001000000003145,2025-07-26,2025-08-02,Closed,Medium,Sev4,Integration,107,false,Neutral
500000000000502,001000000000839,2024-05-14,2024-06-03,Closed,Medium,Sev4,How-to,79,false,Positive
500000000000503,001000000002855,2025-03-29,2025-04-09,Closed,Medium,Sev3,Integration,203,false,Neutral
500000000000504,001000000003511,2025-08-24,2025-09-04,Closed,Medium,Sev3,Billing,111,false,Positive
500000000000505,001000000004391,2024-11-09,2024-11-22,Closed,Medium,Sev3,Bug,104,false,Positive
500000000000506,001000000004960,2024-11-04,2024-11-24,Closed,Medium,Sev3,Billing,33,false,Positive
500000000000507,001000000002918,2024-12-08,2024-12-23,Closed,Medium,Sev3,Performance,209,false,Neutral
500000000000508,001000000004608,2024-08-06,,Working,Medium,Sev3,Billing,,false,Positive
500000000000509,001000000001327,2025-07-20,2025-08-08,Closed,Medium,Sev3,How-to,204,false,Positive
500000000000510,001000000003197,2025-06-28,2025-07-15,Closed,Medium,Sev4,Performance,165,false,Neutral
500000000000511,001000000003402,2025-01-13,2025-01-21,Closed,Medium,Sev4,Billing,57,false,Positive
500000000000512,001000000004325,2024-02-21,2024-02-24,Closed,Medium,Sev4,Bug,237,false,Neutral
500000000000513,001000000001463,2024-08-03,,Working,Medium,Sev3,Integration,,false,Neutral
